 time (us) ,dim1 util,
11730.000000,100.000000,
11740.000000,100.000000,
11750.000000,100.000000,
11760.000000,100.000000,
11770.000000,100.000000,
11780.000000,100.000000,
11790.000000,100.000000,
11800.000000,100.000000,
11810.000000,100.000000,
11820.000000,100.000000,
11830.000000,100.000000,
11840.000000,100.000000,
11850.000000,100.000000,
11860.000000,100.000000,
11870.000000,100.000000,
11880.000000,100.000000,
11890.000000,100.000000,
11900.000000,100.000000,
11910.000000,100.000000,
11920.000000,100.000000,
11930.000000,100.000000,
11940.000000,100.000000,
11950.000000,100.000000,
11960.000000,100.000000,
11970.000000,100.000000,
11980.000000,100.000000,
11990.000000,100.000000,
12000.000000,100.000000,
12010.000000,100.000000,
12020.000000,100.000000,
12030.000000,100.000000,
12040.000000,100.000000,
12050.000000,100.000000,
12060.000000,100.000000,
12070.000000,100.000000,
12080.000000,100.000000,
12090.000000,100.000000,
12100.000000,100.000000,
12110.000000,100.000000,
12120.000000,100.000000,
12130.000000,100.000000,
12140.000000,100.000000,
12150.000000,100.000000,
12160.000000,100.000000,
12170.000000,100.000000,
12180.000000,100.000000,
12190.000000,100.000000,
12200.000000,100.000000,
12210.000000,100.000000,
12220.000000,100.000000,
12230.000000,100.000000,
12240.000000,100.000000,
12250.000000,100.000000,
12260.000000,100.000000,
12270.000000,100.000000,
12280.000000,100.000000,
12290.000000,100.000000,
12300.000000,100.000000,
12310.000000,100.000000,
12320.000000,100.000000,
12330.000000,100.000000,
12340.000000,100.000000,
12350.000000,100.000000,
12360.000000,100.000000,
12370.000000,100.000000,
12380.000000,100.000000,
12390.000000,100.000000,
12400.000000,100.000000,
12410.000000,100.000000,
12420.000000,100.000000,
12430.000000,100.000000,
12440.000000,100.000000,
12450.000000,100.000000,
12460.000000,100.000000,
12470.000000,100.000000,
12480.000000,100.000000,
12490.000000,100.000000,
12500.000000,100.000000,
12510.000000,100.000000,
12520.000000,100.000000,
12530.000000,100.000000,
12540.000000,100.000000,
12550.000000,100.000000,
12560.000000,100.000000,
12570.000000,100.000000,
12580.000000,100.000000,
12590.000000,100.000000,
12600.000000,100.000000,
12610.000000,100.000000,
12620.000000,100.000000,
12630.000000,100.000000,
12640.000000,100.000000,
12650.000000,100.000000,
12660.000000,100.000000,
12670.000000,100.000000,
12680.000000,100.000000,
12690.000000,100.000000,
12700.000000,100.000000,
12710.000000,100.000000,
12720.000000,100.000000,
12730.000000,100.000000,
12740.000000,100.000000,
12750.000000,100.000000,
12760.000000,100.000000,
12770.000000,100.000000,
12780.000000,100.000000,
12790.000000,100.000000,
12800.000000,100.000000,
12810.000000,100.000000,
12820.000000,100.000000,
12830.000000,100.000000,
12840.000000,100.000000,
12850.000000,100.000000,
12860.000000,100.000000,
12870.000000,100.000000,
12880.000000,100.000000,
12890.000000,100.000000,
12900.000000,100.000000,
12910.000000,100.000000,
12920.000000,100.000000,
12930.000000,100.000000,
12940.000000,100.000000,
12950.000000,100.000000,
12960.000000,100.000000,
12970.000000,100.000000,
12980.000000,100.000000,
12990.000000,100.000000,
13000.000000,100.000000,
13010.000000,100.000000,
13020.000000,100.000000,
13030.000000,100.000000,
13040.000000,100.000000,
13050.000000,100.000000,
13060.000000,100.000000,
13070.000000,100.000000,
13080.000000,100.000000,
13090.000000,100.000000,
13100.000000,100.000000,
13110.000000,100.000000,
13120.000000,100.000000,
13130.000000,100.000000,
13140.000000,100.000000,
13150.000000,100.000000,
13160.000000,100.000000,
13170.000000,100.000000,
13180.000000,100.000000,
13190.000000,100.000000,
13200.000000,100.000000,
13210.000000,100.000000,
13220.000000,100.000000,
13230.000000,100.000000,
13240.000000,100.000000,
13250.000000,100.000000,
13260.000000,100.000000,
13270.000000,100.000000,
13280.000000,100.000000,
13290.000000,100.000000,
13300.000000,100.000000,
13310.000000,100.000000,
13320.000000,100.000000,
13330.000000,100.000000,
13340.000000,100.000000,
13350.000000,100.000000,
13360.000000,100.000000,
13370.000000,100.000000,
13380.000000,100.000000,
13390.000000,100.000000,
13400.000000,100.000000,
13410.000000,100.000000,
13420.000000,100.000000,
13430.000000,100.000000,
13440.000000,100.000000,
13450.000000,100.000000,
13460.000000,100.000000,
13470.000000,100.000000,
13480.000000,100.000000,
13490.000000,100.000000,
13500.000000,100.000000,
13510.000000,100.000000,
13520.000000,100.000000,
13530.000000,100.000000,
13540.000000,100.000000,
13550.000000,100.000000,
13560.000000,100.000000,
13570.000000,100.000000,
13580.000000,100.000000,
13590.000000,100.000000,
13600.000000,100.000000,
13610.000000,100.000000,
13620.000000,100.000000,
13630.000000,100.000000,
13640.000000,100.000000,
13650.000000,100.000000,
13660.000000,100.000000,
13670.000000,100.000000,
13680.000000,100.000000,
13690.000000,100.000000,
13700.000000,100.000000,
13710.000000,100.000000,
13720.000000,100.000000,
13730.000000,100.000000,
13740.000000,100.000000,
13750.000000,100.000000,
13760.000000,100.000000,
13770.000000,100.000000,
13780.000000,100.000000,
13790.000000,100.000000,
13800.000000,100.000000,
13810.000000,100.000000,
13820.000000,100.000000,
13830.000000,100.000000,
13840.000000,100.000000,
13850.000000,100.000000,
13860.000000,100.000000,
13870.000000,100.000000,
13880.000000,100.000000,
13890.000000,100.000000,
13900.000000,100.000000,
13910.000000,100.000000,
13920.000000,100.000000,
13930.000000,100.000000,
13940.000000,100.000000,
13950.000000,100.000000,
13960.000000,100.000000,
13970.000000,100.000000,
13980.000000,100.000000,
13990.000000,100.000000,
14000.000000,100.000000,
14010.000000,100.000000,
14020.000000,100.000000,
14030.000000,100.000000,
14040.000000,100.000000,
14050.000000,100.000000,
14060.000000,100.000000,
14070.000000,100.000000,
14080.000000,100.000000,
14090.000000,100.000000,
14100.000000,100.000000,
14110.000000,100.000000,
14120.000000,100.000000,
14130.000000,100.000000,
14140.000000,100.000000,
14150.000000,100.000000,
14160.000000,100.000000,
14170.000000,100.000000,
14180.000000,100.000000,
14190.000000,100.000000,
14200.000000,100.000000,
14210.000000,100.000000,
14220.000000,100.000000,
14230.000000,100.000000,
14240.000000,100.000000,
14250.000000,100.000000,
14260.000000,100.000000,
14270.000000,100.000000,
14280.000000,100.000000,
14290.000000,100.000000,
14300.000000,100.000000,
14310.000000,100.000000,
14320.000000,100.000000,
14330.000000,100.000000,
14340.000000,100.000000,
14350.000000,100.000000,
14360.000000,100.000000,
14370.000000,100.000000,
14380.000000,100.000000,
14390.000000,100.000000,
14400.000000,100.000000,
14410.000000,100.000000,
14420.000000,100.000000,
14430.000000,100.000000,
14440.000000,100.000000,
14450.000000,100.000000,
14460.000000,100.000000,
14470.000000,100.000000,
14480.000000,100.000000,
14490.000000,100.000000,
14500.000000,100.000000,
14510.000000,100.000000,
14520.000000,100.000000,
14530.000000,100.000000,
14540.000000,100.000000,
14550.000000,100.000000,
14560.000000,100.000000,
14570.000000,100.000000,
14580.000000,100.000000,
14590.000000,100.000000,
14600.000000,100.000000,
14610.000000,100.000000,
14620.000000,100.000000,
14630.000000,100.000000,
14640.000000,100.000000,
14650.000000,100.000000,
14660.000000,100.000000,
14670.000000,100.000000,
14680.000000,100.000000,
14690.000000,100.000000,
14700.000000,100.000000,
14710.000000,100.000000,
14720.000000,100.000000,
14730.000000,100.000000,
14740.000000,100.000000,
14750.000000,100.000000,
14760.000000,100.000000,
14770.000000,100.000000,
14780.000000,100.000000,
14790.000000,100.000000,
14800.000000,100.000000,
14810.000000,100.000000,
14820.000000,100.000000,
14830.000000,100.000000,
14840.000000,100.000000,
14850.000000,100.000000,
14860.000000,100.000000,
14870.000000,100.000000,
14880.000000,100.000000,
14890.000000,100.000000,
14900.000000,100.000000,
14910.000000,100.000000,
14920.000000,100.000000,
14930.000000,100.000000,
14940.000000,100.000000,
14950.000000,100.000000,
14960.000000,100.000000,
14970.000000,100.000000,
14980.000000,100.000000,
14990.000000,100.000000,
15000.000000,100.000000,
15010.000000,100.000000,
15020.000000,100.000000,
15030.000000,100.000000,
15040.000000,100.000000,
15050.000000,100.000000,
15060.000000,100.000000,
15070.000000,100.000000,
15080.000000,100.000000,
15090.000000,100.000000,
15100.000000,100.000000,
15110.000000,100.000000,
15120.000000,100.000000,
15130.000000,100.000000,
15140.000000,100.000000,
15150.000000,100.000000,
15160.000000,100.000000,
15170.000000,100.000000,
15180.000000,100.000000,
15190.000000,100.000000,
15200.000000,100.000000,
15210.000000,100.000000,
15220.000000,100.000000,
15230.000000,100.000000,
15240.000000,100.000000,
15250.000000,100.000000,
15260.000000,100.000000,
15270.000000,100.000000,
15280.000000,100.000000,
15290.000000,100.000000,
15300.000000,100.000000,
15310.000000,100.000000,
15320.000000,100.000000,
15330.000000,100.000000,
15340.000000,100.000000,
15350.000000,100.000000,
15360.000000,100.000000,
15370.000000,100.000000,
15380.000000,100.000000,
15390.000000,100.000000,
15400.000000,100.000000,
15410.000000,100.000000,
15420.000000,100.000000,
15430.000000,100.000000,
15440.000000,100.000000,
15450.000000,100.000000,
15460.000000,100.000000,
15470.000000,100.000000,
15480.000000,100.000000,
15490.000000,100.000000,
15500.000000,100.000000,
15510.000000,100.000000,
15520.000000,100.000000,
15530.000000,100.000000,
15540.000000,100.000000,
15550.000000,100.000000,
15560.000000,100.000000,
15570.000000,100.000000,
15580.000000,100.000000,
15590.000000,100.000000,
15600.000000,100.000000,
15610.000000,100.000000,
15620.000000,100.000000,
15630.000000,100.000000,
15640.000000,100.000000,
15650.000000,100.000000,
15660.000000,100.000000,
15670.000000,100.000000,
15680.000000,100.000000,
15690.000000,100.000000,
15700.000000,100.000000,
15710.000000,100.000000,
15720.000000,100.000000,
15730.000000,100.000000,
15740.000000,100.000000,
15750.000000,100.000000,
15760.000000,100.000000,
15770.000000,100.000000,
15780.000000,100.000000,
15790.000000,100.000000,
15800.000000,100.000000,
15810.000000,100.000000,
15820.000000,100.000000,
15830.000000,100.000000,
15840.000000,100.000000,
15850.000000,100.000000,
15860.000000,100.000000,
15870.000000,100.000000,
15880.000000,100.000000,
15890.000000,100.000000,
15900.000000,100.000000,
15910.000000,100.000000,
15920.000000,100.000000,
15930.000000,100.000000,
15940.000000,100.000000,
15950.000000,100.000000,
15960.000000,100.000000,
15970.000000,100.000000,
15980.000000,100.000000,
15990.000000,100.000000,
16000.000000,100.000000,
16010.000000,100.000000,
16020.000000,100.000000,
16030.000000,100.000000,
16040.000000,100.000000,
16050.000000,100.000000,
16060.000000,100.000000,
16070.000000,100.000000,
16080.000000,100.000000,
16090.000000,100.000000,
16100.000000,100.000000,
16110.000000,100.000000,
16120.000000,100.000000,
16130.000000,100.000000,
16140.000000,100.000000,
16150.000000,100.000000,
16160.000000,100.000000,
16170.000000,100.000000,
16180.000000,100.000000,
16190.000000,100.000000,
16200.000000,100.000000,
16210.000000,100.000000,
16220.000000,100.000000,
16230.000000,100.000000,
16240.000000,100.000000,
16250.000000,100.000000,
16260.000000,100.000000,
16270.000000,100.000000,
16280.000000,100.000000,
16290.000000,100.000000,
16300.000000,100.000000,
16310.000000,100.000000,
16320.000000,100.000000,
16330.000000,100.000000,
16340.000000,100.000000,
16350.000000,100.000000,
16360.000000,100.000000,
16370.000000,100.000000,
16380.000000,100.000000,
16390.000000,100.000000,
16400.000000,100.000000,
16410.000000,100.000000,
16420.000000,100.000000,
16430.000000,100.000000,
16440.000000,100.000000,
16450.000000,100.000000,
16460.000000,100.000000,
16470.000000,100.000000,
16480.000000,100.000000,
16490.000000,100.000000,
16500.000000,100.000000,
16510.000000,100.000000,
16520.000000,100.000000,
16530.000000,100.000000,
16540.000000,100.000000,
16550.000000,100.000000,
16560.000000,100.000000,
16570.000000,100.000000,
16580.000000,100.000000,
16590.000000,100.000000,
16600.000000,100.000000,
16610.000000,100.000000,
16620.000000,100.000000,
16630.000000,100.000000,
16640.000000,100.000000,
16650.000000,100.000000,
16660.000000,100.000000,
16670.000000,100.000000,
16680.000000,100.000000,
16690.000000,100.000000,
16700.000000,100.000000,
16710.000000,100.000000,
16720.000000,100.000000,
16730.000000,100.000000,
16740.000000,100.000000,
16750.000000,100.000000,
16760.000000,100.000000,
16770.000000,100.000000,
16780.000000,100.000000,
16790.000000,100.000000,
16800.000000,100.000000,
16810.000000,100.000000,
16820.000000,100.000000,
16830.000000,100.000000,
16840.000000,100.000000,
16850.000000,100.000000,
16860.000000,100.000000,
16870.000000,100.000000,
16880.000000,100.000000,
16890.000000,100.000000,
16900.000000,100.000000,
16910.000000,100.000000,
16920.000000,100.000000,
16930.000000,100.000000,
16940.000000,100.000000,
16950.000000,100.000000,
16960.000000,100.000000,
16970.000000,100.000000,
16980.000000,100.000000,
16990.000000,100.000000,
17000.000000,100.000000,
17010.000000,100.000000,
17020.000000,100.000000,
17030.000000,100.000000,
17040.000000,100.000000,
17050.000000,100.000000,
17060.000000,100.000000,
17070.000000,100.000000,
17080.000000,100.000000,
17090.000000,100.000000,
17100.000000,100.000000,
17110.000000,100.000000,
17120.000000,100.000000,
17130.000000,100.000000,
17140.000000,100.000000,
17150.000000,100.000000,
17160.000000,100.000000,
17170.000000,100.000000,
17180.000000,100.000000,
17190.000000,100.000000,
17200.000000,100.000000,
17210.000000,100.000000,
17220.000000,100.000000,
17230.000000,100.000000,
17240.000000,100.000000,
17250.000000,100.000000,
17260.000000,100.000000,
17270.000000,100.000000,
17280.000000,100.000000,
17290.000000,100.000000,
17300.000000,100.000000,
17310.000000,100.000000,
17320.000000,100.000000,
17330.000000,100.000000,
17340.000000,100.000000,
17350.000000,100.000000,
17360.000000,100.000000,
17370.000000,100.000000,
17380.000000,100.000000,
17390.000000,100.000000,
17400.000000,100.000000,
17410.000000,100.000000,
17420.000000,100.000000,
17430.000000,100.000000,
17440.000000,100.000000,
17450.000000,100.000000,
17460.000000,100.000000,
17470.000000,100.000000,
17480.000000,100.000000,
17490.000000,100.000000,
17500.000000,100.000000,
17510.000000,100.000000,
17520.000000,100.000000,
17530.000000,100.000000,
17540.000000,100.000000,
17550.000000,100.000000,
17560.000000,100.000000,
17570.000000,100.000000,
17580.000000,100.000000,
17590.000000,100.000000,
17600.000000,100.000000,
17610.000000,100.000000,
17620.000000,100.000000,
17630.000000,100.000000,
17640.000000,100.000000,
17650.000000,100.000000,
17660.000000,100.000000,
17670.000000,100.000000,
17680.000000,100.000000,
17690.000000,100.000000,
17700.000000,100.000000,
17710.000000,100.000000,
17720.000000,100.000000,
17730.000000,100.000000,
17740.000000,100.000000,
17750.000000,100.000000,
17760.000000,100.000000,
17770.000000,100.000000,
17780.000000,100.000000,
17790.000000,100.000000,
17800.000000,100.000000,
17810.000000,100.000000,
17820.000000,100.000000,
17830.000000,100.000000,
17840.000000,100.000000,
17850.000000,100.000000,
17860.000000,100.000000,
17870.000000,100.000000,
17880.000000,100.000000,
17890.000000,100.000000,
17900.000000,100.000000,
17910.000000,100.000000,
17920.000000,100.000000,
17930.000000,100.000000,
17940.000000,100.000000,
17950.000000,100.000000,
17960.000000,100.000000,
17970.000000,100.000000,
17980.000000,100.000000,
17990.000000,100.000000,
18000.000000,100.000000,
18010.000000,100.000000,
18020.000000,100.000000,
18030.000000,100.000000,
18040.000000,100.000000,
18050.000000,100.000000,
18060.000000,100.000000,
18070.000000,100.000000,
18080.000000,100.000000,
18090.000000,100.000000,
18100.000000,100.000000,
18110.000000,100.000000,
18120.000000,100.000000,
18130.000000,100.000000,
18140.000000,100.000000,
18150.000000,100.000000,
18160.000000,100.000000,
18170.000000,100.000000,
18180.000000,100.000000,
18190.000000,100.000000,
18200.000000,100.000000,
18210.000000,100.000000,
18220.000000,100.000000,
18230.000000,100.000000,
18240.000000,100.000000,
18250.000000,100.000000,
18260.000000,100.000000,
18270.000000,100.000000,
18280.000000,100.000000,
18290.000000,100.000000,
18300.000000,100.000000,
18310.000000,100.000000,
18320.000000,100.000000,
18330.000000,100.000000,
18340.000000,100.000000,
18350.000000,100.000000,
18360.000000,100.000000,
18370.000000,100.000000,
18380.000000,100.000000,
18390.000000,100.000000,
18400.000000,100.000000,
18410.000000,100.000000,
18420.000000,100.000000,
18430.000000,100.000000,
18440.000000,100.000000,
